15993937,788,473,0
15993937,788,473,0
15993937,788,473,0
15993953,788,473,0
15993953,788,473,0
15993968,788,473,0
15993968,788,473,0
15993984,788,473,0
15993984,788,473,0
15994000,788,473,0
15994000,788,472,0
15994015,787,472,0
15994015,787,472,0
15994031,787,472,0
15994031,787,472,0
15994046,787,472,0
15994046,786,471,0
15994046,786,471,0
15994062,786,470,0
15994062,785,470,0
15994078,785,470,0
15994078,785,469,0
15994078,785,469,0
15994093,784,469,0
15994109,784,468,0
15994109,784,468,0
15994109,784,467,0
15994109,784,467,0
15994140,784,466,0
15994140,784,466,0
15994156,785,465,0
15994156,785,465,0
15994171,785,465,0
15994171,785,465,0
15994187,786,464,0
15994187,786,464,0
15994203,786,464,0
15994203,786,464,0
15994218,786,464,0
15994218,787,464,0
15994234,787,464,0
15994234,787,463,0
15994234,788,463,0
15994250,789,463,0
15994265,789,463,0
15994265,790,462,0
15994265,791,462,0
15994281,793,462,0
15994281,793,462,0
15994296,794,461,0
15994296,795,461,0
15994312,796,461,0
15994312,797,461,0
15994328,797,461,270
15994328,797,461,314
15994343,797,461,314
15994343,797,461,288
15994359,797,461,288
15994359,797,461,293
15994359,797,461,322
15994375,797,460,353
15994390,797,460,388
15994390,796,460,424
15994390,796,460,453
15994406,796,460,466
15994406,796,460,466
15994421,796,460,463
15994421,796,460,463
15994437,795,460,465
15994453,795,460,470
15994453,794,460,476
15994453,794,460,482
15994468,793,460,490
15994468,792,460,490
15994484,791,460,489
15994484,790,460,483
15994500,789,460,481
15994500,788,461,481
15994515,787,461,483
15994515,786,462,485
15994531,785,462,488
15994531,785,463,492
15994546,784,463,492
15994546,783,464,492
15994562,782,465,492
15994562,781,465,494
15994578,781,466,497
15994578,780,467,497
15994593,780,467,497
15994593,779,468,495
15994609,779,469,495
15994609,779,469,497
15994625,779,470,498
15994625,779,471,498
15994640,779,472,498
15994640,779,473,501
15994656,779,474,504
15994656,779,475,507
15994656,779,476,508
15994671,779,478,511
15994671,779,479,514
15994687,779,480,515
15994687,780,481,516
15994703,780,482,518
15994703,781,483,523
15994703,781,485,530
15994718,782,486,535
15994734,783,487,540
15994734,783,489,546
15994750,784,490,553
15994750,785,491,558
15994765,786,492,562
15994765,787,493,568
15994765,788,494,571
15994781,789,495,571
15994781,791,496,575
15994796,792,496,580
15994796,793,497,584
15994812,794,498,586
15994812,796,498,589
15994828,797,499,594
15994828,798,500,597
15994843,800,500,598
15994843,801,501,601
15994859,803,502,606
15994859,804,502,610
15994875,806,503,613
15994875,808,503,619
15994890,809,503,626
15994890,811,503,628
15994906,813,503,629
15994906,814,503,632
15994921,816,503,634
15994921,818,503,635
15994937,820,503,637
15994937,822,503,641
15994953,823,502,644
15994953,825,502,647
15994968,826,502,648
15994968,827,502,649
15994984,829,502,651
15994984,831,502,651
15995000,832,501,651
15995000,834,501,653
15995015,836,500,653
15995015,838,499,656
15995031,840,499,659
15995031,842,498,659
15995031,844,497,660
15995046,846,496,660
15995046,848,495,660
15995062,850,494,663
15995062,852,494,666
15995078,853,493,666
15995078,855,492,666
15995093,856,491,666
15995093,857,490,666
15995109,859,490,666
15995109,860,489,666
15995125,861,488,666
15995125,862,488,666
15995140,864,487,666
15995140,865,486,666
15995156,866,485,669
15995156,866,485,675
15995156,867,484,681
15995171,868,483,682
15995171,869,483,682
15995187,869,483,683
15995203,869,482,683
15995203,869,482,683
